ccdB_K12_t30 ccdB_K12_t60 ccdB_K12_t90 lacZ_K12_t30 lacZ_K12_t60 lacZ_K12_t90 lacZ_MG1063_t0 lacZ_MG1063_t30 lacZ_MG1063_t60 lacZ_MG1063_t90 lacZ_MG1063_120 ccdB_MG1063_t0 ccdB_MG1063_t30 ccdB_MG1063_t60 lacZ_W1863_t30 lacZ_W1863_t60 lacZ_W1863_t90 ccdB_W1872_t0 ccdB_W1872_t30 ccdB_W1872_t60 ccdB_W1872_t90 M9_K_arcA_anaerobic M9_K_oxyR_anaerobic M9_K_soxS_anaerobic fnr_wtAnaerobic cybr_N_log MG1063_uninduced_t0 MG1063_uninduced_t60 norfloxacin_MG1063_t30 norfloxacin_MG1063_t60 norfloxacin_chelator_MG1063_t0 BW25113_uninduced_t30 BW25113_uninduced_t60 BW25113recA_uninduced_t0 BW25113recA_uninduced_t30 BW25113recA_uninduced_t60 ph5.7_anaerobic ph7_anaerobic ph8.5_anaerobic MG1655_t150_aerobic MG1655_t86400_cecum suspension_4hr TG1_pBS_Kan_H_prod TG1_pBS_Kan_Synhox_H_prod rb_del_rpoS_biofilm rb_wt_biofilm rb_del_rpoS_exponential HU_wt_LB_exp HU_wt_LB_trans HU_hupA_LB_trans HU_hupB_LB_exp bform_biofilm_maturation Fp_K12_exp Fp_MG1655_biofilm Fp_MG1655_pBR322_biofilm
b3262 7.1488499641418 7.0792298316956 7.0290098190308 7.0559902191162 7.1228399276733 7.2886900901794 7.0557799339294 7.2037000656128 7.1128950119019 7.1068451404572 7.1224999427795 7.1688048839569 7.2857050895691 7.1706399917603 7.1075901985168 7.0764098167419 7.0608201026917 7.1186599731445 7.0444102287292 6.8279299736023 7.1500000953674 7.3283066749573 7.4455766677856 7.2744067509969 7.7266866366069 7.6614351272583 7.1815299987793 7.2858300209045 7.3564500808716 7.2629299163818 7.2751297950745 7.3096899986267 7.076690196991 7.1184601783752 7.2062702178955 7.0806698799133 7.23073387146 7.3019260406494 7.2426960945129 7.1367399692535 7.6509420394897 7.2825198173523 7.4151000976562 7.3644199371338 7.1283532778422 7.672573407491 7.3202598889669 7.3441698551178 7.2529501914978 7.208240032196 6.9325098991394 6.6208299001058 7.623645067215 7.7811799049377 7.2810799280802
b4550 7.3895502090454 8.348690032959 8.337329864502 6.9275698661804 6.7615699768066 7.0398898124695 8.310329914093 8.5939903259277 8.4649500846863 8.5996251106262 8.3044099807739 8.278715133667 8.4688100814819 8.2043700218201 8.038610458374 7.8712301254272 8.481650352478 7.4425702095032 7.5145502090454 7.6242299079895 7.3819398880005 8.4935967127482 8.9708166122437 8.2372798919678 9.2993233998617 7.8828449249268 8.9279098510742 9.1375398635864 8.8344802856445 8.6278696060181 9.0142698287964 8.2601299285889 8.504340171814 7.6793098449707 7.6313099861145 7.5574398040771 8.0418260574341 7.9797459602356 8.2040102005005 7.7374000549316 8.1615041732788 7.9027199745178 10.083299636841 9.642430305481 9.6274801890055 7.2026799519857 8.8672831853231 7.5303149223328 7.681519985199 7.329619884491 6.940239906311 9.6493895848592 7.3370497226715 9.6395101547241 9.7651631037394
b3293 8.8378295898438 9.2729196548462 9.2229604721069 8.3064298629761 8.3813800811768 8.2986297607422 9.5768299102783 9.9872798919678 9.8629450798035 9.9407048225403 9.8457002639771 9.6140351295471 9.7666554450989 9.5978946685791 9.4623899459839 9.2861604690552 9.435359954834 8.919529914856 8.907320022583 9.1620397567749 8.8302001953125 9.3924598693848 9.4107564290365 9.0797932942708 9.2222067515055 8.2894101142883 9.9254598617554 9.9667196273804 9.9540004730225 10.083399772644 9.6855001449585 9.2943496704102 9.2216396331787 9.0773801803589 8.8690996170044 9.184229850769 9.2986419677734 9.0658620834351 9.5615480422974 9.0370697975159 9.4792640686035 9.0857496261597 9.9792203903198 9.4820804595947 10.680400212606 9.1095199584961 9.6307131449382 8.4688248634338 8.7198696136475 8.5456495285034 8.5454902648926 10.007893244425 8.3357050418854 10.178599834442 10.029726664225
b4472 8.5854396820068 8.6206102371216 8.5034799575806 8.3452796936035 8.3846397399902 8.0520296096802 8.3592848777771 8.4038152694702 8.4053902626038 8.318115234375 8.3927898406982 8.4234447479248 8.3149847984314 8.3008399009705 8.2746801376343 8.2683200836182 8.2974300384521 8.3196296691895 8.1797304153442 8.1239995956421 8.2093095779419 8.1389001210531 8.3330001831055 8.2335500717163 8.3652566274007 8.1353449821472 8.3914804458618 8.3353500366211 8.4783401489258 8.2918300628662 8.39381980896 8.5232200622559 8.6767101287842 8.3632402420044 8.2968301773071 8.4676303863525 8.2863481521606 8.3797920227051 8.3051698684692 8.50151014328 8.468431854248 8.3140602111816 7.5624499320984 7.8992900848389 8.1659730275472 8.5295832951864 8.2219432195028 8.3756947517395 8.4703502655029 8.3390998840332 8.4904203414917 8.1653564771016 8.2171497344971 7.9184365272522 8.0284802118937
b3257 8.1806201934814 8.1755695343018 8.0305500030518 8.2832698822021 8.3209400177002 8.0224800109863 8.7772603034973 8.6346898078918 8.3911151885986 8.2098298072815 8.064169883728 8.7182397842407 8.7324748039246 8.5542497634888 8.5274600982666 8.3410902023315 8.0082197189331 8.4843196868896 8.3273696899414 7.8292598724365 7.9270000457764 8.1130698521932 8.2559432983398 8.2982667287191 8.9644600550334 8.8930549621582 8.8873996734619 8.3973999023438 8.8772096633911 8.6019697189331 9.1434202194214 8.3372402191162 7.8299098014832 8.5626001358032 8.482439994812 8.1905498504639 8.3925380706787 8.5633779525757 8.7091958999634 8.5082201957703 8.2189221382141 7.8368802070618 7.7049398422241 7.7593698501587 8.1238099733988 8.2338136037191 8.2369664510091 8.314610004425 8.2644195556641 8.3468799591064 8.0264301300049 8.758266766866 8.5639400482178 8.4331734975179 8.6171766916911
b3263 6.8826999664307 7.026750087738 6.9520797729492 6.9323301315308 6.9336800575256 6.8146300315857 8.4947099685669 7.4247899055481 7.4202950000763 7.5205748081207 7.1509399414062 8.7468547821045 7.5031950473785 7.2111101150513 7.1143398284912 7.0192198753357 7.1132001876831 7.6905798912048 6.9727001190186 6.8935799598694 7.0964298248291 7.3738366762797 7.4258066813151 7.4812065760295 7.8308132489522 7.6323149204254 8.191780090332 8.2728099822998 8.3368701934814 7.7261099815369 8.3562002182007 7.8792200088501 8.602879524231 8.049280166626 7.1965699195862 7.8926901817322 7.0392061233521 7.9938859939575 8.1707378387451 8.0370051860809 7.9076180458069 6.9593501091003 7.6415801048279 7.5725998878479 6.676903406779 7.6681400934855 7.0130933125814 7.9300699234009 7.7336101531982 7.7880201339722 7.8545398712158 6.5767467816671 7.6137948036194 7.5722133318583 7.1140732765198
b3267 7.4832000732422 7.6586198806763 7.7507801055908 7.6914501190186 7.6826601028442 7.5842199325562 7.4737350940704 7.4639852046967 7.4343249797821 7.4768099784851 7.4514198303223 7.5624048709869 7.6275351047516 7.7177050113678 7.5245800018311 7.4345498085022 7.746129989624 7.6041498184204 7.5664200782776 7.9027900695801 8.0612096786499 7.5105166435242 7.5092633565267 7.5567666689555 7.9957768122355 8.0934200286865 7.4321098327637 7.3756098747253 7.356810092926 7.4944000244141 7.409900188446 7.586040019989 7.2122597694397 7.4577798843384 7.463809967041 7.3348698616028 7.5495639801025 7.4802080154419 7.5421040534973 7.6099498271942 7.6760040283203 7.2861499786377 7.3351101875305 7.6083498001099 8.3169329961141 8.0307132403056 7.4376533826192 7.7579050064087 7.7850098609924 7.6010298728943 7.8647599220276 10.481466929118 8.0989949703217 7.7070633570353 7.5487365722656
b3268 7.385449886322 7.2663202285767 7.4557199478149 7.4301700592041 7.7690501213074 7.6612100601196 7.1761748790741 7.1502249240875 7.1812498569489 7.1780350208282 7.3411102294922 7.2493898868561 7.3058149814606 7.3929600715637 7.2634601593018 7.3085198402405 7.487850189209 7.2464499473572 7.1863298416138 7.3337202072144 7.5364699363708 7.951536655426 7.6585599581401 7.5659766197205 7.7507732709249 7.7111749649048 7.215539932251 7.3624701499939 7.3169498443604 7.4748401641846 7.3415598869324 7.5187201499939 7.3653697967529 7.2430300712585 7.5621800422668 7.8280200958252 7.2520420074463 7.3521759986877 7.296549987793 7.3213050365448 7.8225539207458 7.5989499092102 7.5379900932312 7.604640007019 7.5503665606181 8.2154064178467 7.5260367393494 7.5247349739075 7.6173100471497 7.546639919281 7.5640301704407 7.4012934366862 7.8218648433685 7.9581200281779 7.442463239034
b3269 6.22815990448 6.1647901535034 6.4165201187134 6.2952699661255 6.2727298736572 6.1360502243042 6.206759929657 6.1537148952484 6.2510900497437 6.273225069046 6.4098300933838 6.2372348308563 6.2000451087952 6.2553250789642 6.0886597633362 6.1114101409912 6.2213702201843 6.1167697906494 6.0195899009705 6.1306600570679 6.1579999923706 6.2293033599854 6.2301766077677 6.2247834205627 6.4003265698751 6.7248299121857 6.3259401321411 6.3896999359131 6.3516502380371 6.3862099647522 6.3678097724915 6.3842902183533 6.0718998908997 6.1986899375916 6.1694598197937 6.231969833374 6.1560479164124 6.1833280563354 6.3150399208069 6.0986700057983 6.4348340034485 6.1809101104736 6.5342798233032 6.7145700454712 6.2576565742493 6.9530399640401 6.1466167767843 6.2513000965118 6.1884799003601 6.0829000473022 6.2120900154114 6.8655066490173 6.925194978714 6.8257700602214 6.9701266288757
b3270 7.6495199203491 7.5201897621155 7.6829900741577 7.6049499511719 7.7353901863098 7.5732998847961 7.4836349487305 7.4869349002838 7.4783000946045 7.5867300033569 7.7158198356628 7.4419848918915 7.5197749137878 7.5692398548126 7.5403599739075 7.5514998435974 7.6416001319885 7.4222497940063 7.3488998413086 7.4048700332642 7.596330165863 7.5842199325562 7.6144032478333 7.6345200538635 7.8805400530497 7.8860101699829 7.4564599990845 7.61234998703 7.6730699539185 7.5620698928833 7.5537900924683 7.6178798675537 7.668869972229 7.4284801483154 7.5852899551392 7.6532897949219 7.5828119277954 7.5004340171814 7.6052578926086 7.5744249820709 7.9427079200745 7.4954600334167 7.9362602233887 7.901750087738 7.6844434738159 8.3349434534709 7.6136466662089 7.7656750679016 7.6775298118591 7.8850197792053 7.8795099258423 7.5787366231283 7.7892398834229 7.9225233395894 7.574603398641
b3271 7.2538800239563 7.2232098579407 7.299280166626 7.319079875946 7.3675899505615 7.3779997825623 7.0706098079681 6.9529550075531 7.0162899494171 7.0274801254272 7.0874600410461 7.0551750659943 7.0302450656891 7.078959941864 6.8420100212097 6.9258699417114 7.2390999794006 6.991720199585 6.6999697685242 7.0149002075195 7.181459903717 7.3622666994731 7.5917433102926 7.4839100837708 7.7531065940857 7.4975199699402 7.1471700668335 7.3296499252319 7.0219101905823 7.230929851532 7.3255300521851 7.319550037384 7.4370698928833 7.0068101882935 7.2051000595093 7.249529838562 7.3108221054077 7.2296460151672 7.1040380477905 7.1658852100372 7.5272520065308 7.1934099197388 7.2086701393127 7.4121699333191 7.7321066856384 7.9496501286825 7.5463266372681 7.3272449970245 7.253210067749 7.3768901824951 7.314829826355 6.9581467310588 7.2638649940491 7.5013399124146 7.4871168136597
b3343 8.9933300018311 9.6788702011108 9.3843297958374 8.9906997680664 9.3877601623535 9.58726978302 9.8511347770691 10.463350296021 10.378499984741 10.425149917603 10.013600349426 9.9902052879333 10.836349964142 10.866449832916 9.7326002120972 9.0581398010254 9.1846303939819 8.7548704147339 9.6186304092407 9.0806398391724 9.3834104537964 8.7655467987061 9.3118165334066 8.9483699798584 8.4830134709676 8.5801095962524 10.126999855042 10.308400154114 10.422499656677 11.005599975586 10.374600410461 9.7885799407959 9.3673696517944 9.7682800292969 9.4380798339844 9.410719871521 9.0702840805054 8.4279117584229 8.4544260025024 8.8938050270081 8.2573120117187 8.0322704315186 9.1587400436401 9.4706897735596 10.212070147196 7.9123164812724 8.2825565338135 8.2053351402283 7.9291400909424 8.0567197799683 7.9328098297119 9.1465835571289 7.8735649585724 9.1875966389974 9.1616433461507
b3344 8.8009004592896 9.3447303771973 9.3724002838135 9.2259197235107 9.0763397216797 9.281720161438 9.6034350395203 9.6847548484802 9.6105051040649 9.619649887085 9.4515695571899 9.6785650253296 9.8420948982239 9.6943898200989 9.1162300109863 8.8318300247192 8.8684101104736 9.3460903167725 9.342490196228 8.7482595443726 8.788330078125 9.0727100372314 9.3658968607585 9.3151766459147 9.0201533635457 9.2284798622131 9.6122798919678 9.5471200942993 9.7885999679565 9.8195104598999 9.9309902191162 9.2813596725464 9.5230398178101 9.6964998245239 9.5469303131104 9.0577201843262 8.9546899795532 8.6046178817749 8.6721441268921 8.9636998176575 8.4997138977051 8.4855699539185 9.0060396194458 9.0595798492432 8.9809064865112 8.5303999582926 8.5879532496134 8.9386801719666 8.6404304504395 8.7786102294922 8.8346500396729 8.9257431030273 8.8501949310303 8.9779901504517 9.133643468221
b3345 9.0280799865723 9.568920135498 9.6913795471191 9.3469400405884 9.1886100769043 9.3658599853516 9.6130352020264 9.6376547813416 9.6176552772522 9.6717000007629 9.5665597915649 9.6053099632263 9.7644052505493 9.6075348854065 9.060230255127 8.9732398986816 9.0874700546265 9.3122797012329 9.3589496612549 8.8270397186279 8.7253799438477 9.3940000534058 9.8805233637492 9.7454767227173 9.1629931131999 9.4978799819946 9.6650295257568 9.529899597168 9.7917499542236 9.7900400161743 9.9140596389771 9.564920425415 9.7817497253418 9.7034902572632 9.5079402923584 9.2764596939087 9.6417121887207 9.1737020492554 8.9905679702759 9.1679048538208 8.5012022018433 8.8017301559448 9.0086097717285 8.9494304656982 9.3908131917318 8.4285764694214 9.0234397252401 9.0254101753235 8.6533603668213 8.7965698242188 8.7726202011108 9.257879892985 8.9797248840332 9.0410232543945 9.5360434850057
b3346 9.2325296401978 9.7203598022461 9.7381401062012 9.5913801193237 9.3432197570801 9.4934501647949 9.8626699447632 9.8456001281738 9.8893551826477 10.01810503006 9.9701900482178 9.8434901237488 9.9581851959229 9.7827701568604 9.3283395767212 9.2673301696777 9.5554800033569 9.5473403930664 9.6183595657349 9.1771697998047 8.8877096176147 9.8487065633138 10.23313331604 10.086966514587 9.3422867457072 9.7599401473999 9.8313798904419 9.7436599731445 9.8934001922607 9.8353700637817 10.048399925232 9.8867502212524 10.030099868774 9.9628095626831 9.8554697036743 9.6285200119019 9.8788259506226 9.4749681472778 9.3690799713135 9.3304901123047 8.4651321411133 8.972620010376 9.6319904327393 9.0483999252319 9.5930198033651 7.9823468526204 9.210916519165 9.3291602134705 9.2227296829224 9.1033897399902 9.0578804016113 9.2069600423177 8.9254801273346 8.7738235791524 9.3544135093689
b3352 9.9536199569702 9.7691202163696 9.6542901992798 9.9779100418091 9.9043703079224 9.7102298736572 10.151000022888 9.9722847938538 9.912700176239 9.9784297943115 9.797550201416 10.213349819183 10.21649980545 10.37155008316 9.6872901916504 9.5939502716064 9.4611196517944 9.7242298126221 9.6852998733521 9.4635200500488 9.4447498321533 9.7077531814575 9.9137697219849 10.036650021871 9.4375432332357 9.671010017395 10.27560043335 10.153599739075 10.395600318909 10.413999557495 10.407199859619 9.6892499923706 9.0815401077271 9.827260017395 9.7269296646118 9.4441003799438 9.1597757339478 9.3758121490479 9.4135080337524 9.7838397026062 9.3452558517456 9.3102998733521 9.4407300949097 9.3627996444702 9.5267467498779 9.503786722819 9.4012196858724 9.6721348762512 9.4269800186157 9.568510055542 9.714750289917 7.8243400255839 8.47491979599 8.3408702214559 8.2349967956543
b3353 9.0579099655151 9.1406698226929 8.7045097351074 9.4457597732544 9.1218204498291 8.7833700180054 9.4903798103333 9.2249999046326 9.2231297492981 9.3010396957397 9.2226295471191 9.5243549346924 9.641695022583 9.7410402297974 9.1811103820801 8.8503503799438 8.9158201217651 9.0150699615479 8.9365501403809 8.9028196334839 8.9086999893188 9.3580532073975 9.3364334106445 9.4064935048421 8.7608397801717 8.8981399536133 9.5513601303101 9.3821601867676 9.4750900268555 9.4672498703003 9.5020198822021 9.1486101150513 9.0784101486206 9.3246803283691 8.929539680481 9.0522603988647 8.7860961914062 8.8153079986572 9.1490980148315 9.2103052139282 8.6112920761108 9.0929403305054 8.5269298553467 8.8957901000977 8.1636935869853 8.3981030782064 8.6588498751322 8.5108652114868 8.3932399749756 8.5314302444458 8.6096696853638 8.2804400126139 8.2229852676392 8.0726067225138 8.1351664861043
b3354 9.1534004211426 9.2020196914673 9.0111303329468 9.1852703094482 9.1532297134399 8.9465503692627 9.2464551925659 9.0155453681946 8.952479839325 9.1151099205017 8.9198904037476 9.1925401687622 9.3344850540161 9.4462451934814 8.8887901306152 8.7625398635864 9.0896701812744 8.8037595748901 8.8046102523804 9.2368202209473 9.0015897750854 9.6065470377604 9.6596768697103 9.5771067937215 8.8574066162109 8.9085602760315 9.3452701568604 9.3225498199463 9.2558698654175 9.3427200317383 9.3256101608276 9.4777603149414 9.4809398651123 9.2232599258423 9.0664701461792 9.310230255127 8.7205160140991 8.7065120697021 8.9982160568237 9.1876797676086 8.8050477981567 9.2603998184204 8.2790803909302 8.503210067749 8.7556034723918 8.3717400232951 9.2548068364461 8.9922752380371 8.9607000350952 9.0323801040649 8.8898601531982 7.6475466092428 8.0431399345398 7.8819300333659 8.2622434298197
b4551 8.3231601715088 8.1620597839355 8.0691604614258 8.4068603515625 8.0279502868652 8.4639501571655 7.9272949695587 8.1345200538635 8.1301500797272 8.1432299613953 7.9245700836182 7.8295700550079 7.9758551120758 8.3732652664185 7.7677001953125 7.9956197738647 8.3043203353882 8.0922203063965 8.1170597076416 8.1892995834351 8.1870803833008 8.7029568354289 8.0147234598796 8.1678133010864 7.8517532348633 7.9322099685669 8.192099571228 8.1493301391602 8.2891902923584 8.30006980896 8.2589197158813 8.7544603347778 9.2315101623535 8.5846500396729 8.8627901077271 9.2808904647827 8.0427919387817 7.8921059608459 7.5053539276123 7.7187149524689 7.3779799461365 8.0783004760742 7.5860300064087 8.0123901367188 8.3401533762614 8.410279750824 9.0544637044271 8.5148696899414 9.090669631958 8.1874399185181 8.4954700469971 6.5575334231059 7.9833099842072 8.0882466634115 7.3818701108297
b3356 10.222900390625 10.642999649048 10.579899787903 10.239100456238 10.096899986267 9.5461702346802 9.8422598838806 9.7490749359131 9.8793897628784 9.9336047172546 9.9741201400757 9.7139801979065 9.9029302597046 9.723060131073 9.7941303253174 10.061900138855 10.095700263977 9.8247203826904 10.006099700928 9.876070022583 9.80601978302 9.9790366490682 10.377933502197 10.316766738892 10.290200233459 10.253399848938 9.9277200698853 10.140600204468 9.8480501174927 9.9537401199341 9.8972501754761 9.9862403869629 10.593600273132 10.274299621582 9.8916797637939 10.478400230408 9.9874420166016 9.8725721359253 9.6140659332275 9.8837199211121 10.171379852295 9.9959602355957 9.7688798904419 9.7429704666138 10.17716662089 9.9364000956217 10.423566818237 10.367050170898 10.644000053406 10.653800010681 10.501799583435 9.9356101353963 9.0401997566223 9.6824833552043 9.2745202382406
b3362 7.3310399055481 7.3292398452759 7.5806097984314 7.3094301223755 7.5368299484253 7.2093801498413 7.512050151825 7.6661050319672 7.7455399036407 7.7293050289154 8.2088298797607 7.465980052948 7.5498251914978 7.5419549942017 7.7822599411011 8.3096904754639 8.4263095855713 7.6921801567078 7.8906497955322 8.2709197998047 8.1317901611328 8.5497999191284 8.1152699788411 7.4417634010315 7.1593999862671 6.8495848178864 7.7782897949219 7.5120000839233 7.648509979248 7.7448601722717 7.7705597877502 9.0158004760742 9.8416299819946 7.9608798027039 8.1148595809937 8.9779901504517 8.9982898712158 7.7691540718079 8.2318920135498 7.3641400337219 8.3384221076965 8.872260093689 7.3032097816467 7.0508699417114 7.198503335317 7.7556800842285 6.9711400667826 7.0870950222015 7.2210397720337 6.9052000045776 7.251259803772 8.3089033762614 8.3221454620361 8.5808299382528 7.6129899024963
b3358 9.2099800109863 9.539400100708 9.1179504394531 9.030309677124 8.9582500457764 8.8114795684814 9.1329951286316 9.0859398841858 9.1188497543335 9.011785030365 8.9335298538208 9.014760017395 8.9862399101257 9.0440049171448 8.8867301940918 9.0428800582886 8.2811603546143 8.8690099716187 8.9806098937988 8.5737199783325 8.6394395828247 8.6448599497477 8.9557870229085 8.8278967539469 8.8628098169963 8.8333296775818 9.2393598556519 9.3266296386719 9.2376899719238 9.3482303619385 9.1814298629761 8.7499198913574 8.5875902175903 9.0876398086548 8.9583797454834 8.9125299453735 8.8911680221558 8.6491020202637 8.6603658676147 9.189610004425 8.4515020370483 9.0769300460815 8.5446195602417 8.5900602340698 8.8524532318115 8.7513701121012 8.4520333607992 8.7777452468872 8.6136102676392 9.1666097640991 9.1096096038818 7.9590433438619 8.3308498859406 8.0585433642069 8.263166586558
